360,0.00011278244420000004,0,0.000647071072
361,0.00012644906645060006,0,0.0007269021170759999
362,0.00014180223675040005,0,0.000816860656744
363,0.00015904870317360003,0,0.0009181351567759999
364,0.0001783952122570001,0,0.0010319140827399998
365,0.000200048509,0,0.0011593858999999998
366,0.00022442322550940007,0,0.001303061982124
367,0.0002519344932336001,0,0.001465480986456
368,0.0002827902424344,0,0.001647869647624
369,0.000317198412598,0,0.00185145470148
370,0.000355366914,0,0.00207746288
371,0.00039714976776600015,0,0.00232488468508
372,0.00044362149632800035,0,0.00260033204948
373,0.0004968202414960001,0,0.0029164670395599997
374,0.0005587848950500001,0,0.00328594961232
375,0.0006315524520000004,0,0.0037214428799999997
376,0.0007185042734900002,0,0.004243731296159999
377,0.0008188379576760003,0,0.00484761743304
378,0.000928315536104,0,0.005506791072239999
379,0.0010427008199459993,0,0.00619494095856
380,0.0011577589014000007,0,0.006885755857
381,0.0012706112450400005,0,0.0075617367064
382,0.0013887582251599995,0,0.0082687236744
383,0.0015235318237600002,0,0.009075405824799999
384,0.0016862538012399992,0,0.0100504731116
385,0.001888257386000001,0,0.011262605030000001
386,0.0021398129165459984,0,0.01277405978716
387,0.0024397164432240007,0,0.014578312019839999
388,0.002782025613816001,0,0.016641019277760002
389,0.003160811445860001,0,0.018927796707199997
390,0.003570140014000002,0,0.02140429137
391,0.0040032142513999995,0,0.024031759612400002
392,0.0044756257992000035,0,0.026904890460799996
393,0.005015059420799998,0,0.0301893579952
394,0.005649198134599999,0,0.0340508469212
395,0.006405728200000002,0,0.038655042
396,0.007322763326419998,0,0.044235866842
397,0.008385866912000002,0,0.050711664808
398,0.009543864884,0,0.0577747816
399,0.010745581827420005,0,0.06511755225919999
400,0.011939884614000001,0,0.07243231257
401,0.013092385498219998,0,0.07951672874919999
402,0.014280752126400002,0,0.086856069688
403,0.015621746553600005,0,0.095173986608
404,0.017232288052620004,0,0.10519414410119998
405,0.019229133999999995,0,0.117640204
406,0.021691923835999986,0,0.133025577076
407,0.02460342636,0,0.15126620078800002
408,0.02793519723600002,0,0.172189582012
409,0.03165889184800001,0,0.195623016224
410,0.03574601599999999,0,0.221394116
411,0.0401817798366,0,0.249458838496
412,0.04503682443519999,0,0.28032723295199996
413,0.05041112147679999,0,0.31465736240799996
414,0.056404594319799994,0,0.353107395808
415,0.063117118,0,0.396335608
416,0.07053536773000002,0,0.444267110416
417,0.07861992579999999,0,0.49683482903199994
418,0.08743168530000006,0,0.55470876268
419,0.09703120026000006,0,0.61855879782
420,0.10747982000000006,0,0.6890547279999999
421,0.11884451414399999,0,0.76681425956
422,0.130874273752,0,0.85026945774
423,0.14315132628799998,0,0.9368122035399998
424,0.15525789921599997,0,1
425,0.16677617014,0,1
426,0.1774810871582001,0,1
427,0.18737418751200008,0,1
428,0.19638012068799993,0,1
429,0.20442261065800005,0,1
430,0.21142590000000006,0,1
431,0.21728495352200006,0,1
432,0.22197845767200008,0,1
433,0.22555688568799992,0,1
434,0.22807084501400032,0,1
435,0.22957082799999995,0,1
436,0.23006461475600015,0,1
437,0.22955105680800014,0,1
438,0.22806685099200008,0,1
439,0.22564789636400007,0,1
440,0.22233116400000008,0,1
441,0.2181445049259999,0,1
442,0.21312036304399995,0,1
443,0.20730094666200027,0,1
444,0.20072786201000015,0,1
445,0.19344358000000006,0,1
446,0.18547065073800018,0,1
447,0.1768435484880002,0,1
448,0.16762132839200006,0,1
449,0.15786323548600012,0,1
450,0.1476289540000001,0,1
451,0.13697958770199992,0,1
452,0.1258992365,0,1
453,0.11433107661999997,0,1
454,0.10221790076199999,0,1
455,0.0895032400000001,0,1
456,0.07615794876800008,0,1
457,0.062247403644000054,0,1
458,0.04785693511600009,0,1
459,0.03307144985200006,0,1
460,0.01797568000000005,0,1
461,0.0026450156019999227,0,1
462,0,0,1
463,0,0,1
464,0,0,1
465,0,0,1
466,0,0,1
467,0,0,1
468,0,0.0030976624000000064,1
469,0,0.018898452919999996,1
470,0,0.03490139199999998,1
471,0,0.051002270360000004,1
472,0,0.06723466756000002,1
473,0,0.08361239763999999,1
474,0,0.10014869203999999,1
475,0,0.11685731999999999,1
476,0,0.13374115303999998,1
477,0,0.15075236576,0.98313538826
478,0,0.16782861791999998,0.93302349662
479,0,0.184907291,0.8840211921399999
480,0,0.20192595616,0.8362457597
481,0,0.21885572221999997,0.7897766554799999
482,0,0.235759958112,0.744736943424
483,0,0.252714077168,0.701307955056
484,0,0.26979407353199997,0.659671171544
485,0,0.28707557030799996,0.6200082205559999
486,0,0.304592168348,0.5824512711159999
487,0,0.322396260336,0.5469173235120001
488,0,0.340591697264,0.513265038128
489,0,0.359282692844,0.48135271744799996
490,0,0.378572916,0.45103893599999995
491,0,0.39856044552,0.42226003891999997
492,0,0.41926640728,0.39499465584
493,0,0.44067957871999996,0.3691648342
494,0,0.46278912496,0.34469289773999995
495,0,0.4855836399999999,0.32150102
496,0,0.509009750012,0.29950317052399994
497,0,0.533179098528,0.27861616387599997
498,0,0.5583285289919999,0.25876641404399997
499,0,0.5846945232167999,0.23988037503759999
500,0,0.6125141199999999,0.22188444
501,0,0.6419482948884,0.2047456571188
502,0,0.6727896827359999,0.188341233192
503,0,0.704722886784,0.17246210152799998
504,0,0.7374315921044,0.1568998259908
505,0,0.7706004,0.14144533999999997
506,0,0.804014917136,0.12597000371199996
507,0,0.837715391008,0.11053057153599999
508,0,0.8717682161119998,0.09519651130399999
509,0,0.9062395993439999,0.08003731124800001
510,0,0.9411955599999999,0.06512248
511,0,0.976603274372,0.05044955754399999
